timestamp,cpu_usage_percent,memory_usage_percent,memory_used_mb,disk_usage_percent,bytes_sent,bytes_received,request_latency_ms,error_count,active_processes,server_id,server_name,region,environment,network_total,cpu_memory_ratio,cpu_change,memory_change,latency_per_process,anomaly
2026-06-08T11:33:06.704177,71.5,90.3,6759.52,74.5,123558923,64442561,89.35,0,344,SRV005,worker-server-01,ap-south-1,development,188001485.16092852,0.8762886597938144,50.5,0.2999999999999971,0.2589855072463768,0
2026-06-08T11:31:17.520297,69.0,93.5,7322.6,74.5,122930747,62632755,114.68,0,343,SRV004,cache-server-01,eu-west-1,staging,185563500.44545493,0.708994708994709,-19.200000000000003,0.2000000000000028,0.3333720930232558,1
2026-06-08T11:31:42.532883,92.9,81.0,6425.05,74.5,123100787,62875623,57.28,0,344,SRV005,worker-server-01,ap-south-1,development,185976411.25775808,1.1674698795180725,20.10000000000001,-2.5999999999999943,0.1660289855072463,1
2026-06-08T11:16:16.602199,20.4,86.5,6777.17,74.4,92267654,46944309,92.35,0,336,SRV003,database-server-01,us-east-1,production,139211961.13216484,0.256,-4.700000000000003,0.0999999999999943,0.2740356083086053,0
2026-06-08T11:17:43.618923,9.9,87.4,7005.16,74.4,92603901,47171633,109.59,0,338,SRV002,api-server-01,ap-south-1,production,139775532.98380882,0.1758849557522123,-12.1,-0.0999999999999943,0.3232743362831858,0
2026-06-08T11:31:38.415692,83.8,88.6,6629.71,74.5,123077280,62838072,60.56,0,343,SRV004,cache-server-01,eu-west-1,staging,185915353.56367198,0.897196261682243,-16.10000000000001,-10.100000000000009,0.176046511627907,0
2026-06-08T11:30:35.647864,36.0,89.0,7285.31,74.5,122713138,62063674,87.35,0,342,SRV004,cache-server-01,eu-west-1,staging,184776813.3850066,0.4893617021276595,21.4,-1.4000000000000057,0.2546647230320699,1
2026-06-08T11:33:02.565085,31.0,86.0,6738.93,74.5,123530867,64397800,136.53,0,344,SRV004,cache-server-01,eu-west-1,staging,187928666.18734068,0.2988505747126437,-69.0,0.4000000000000057,0.3957391304347826,0
2026-06-08T11:31:21.696076,66.9,91.5,7322.62,74.5,122950936,62658302,144.48,0,343,SRV005,worker-server-01,ap-south-1,development,185609239.03291667,0.7608465608465609,4.900000000000006,0.0,0.42,1
2026-06-08T11:19:34.620600,18.0,93.4,7003.91,74.4,93056139,47585621,100.31,0,339,SRV005,worker-server-01,ap-south-1,development,140641758.92947698,0.2876106194690265,-9.6,-0.5999999999999943,0.2950294117647059,0
2026-06-08T11:13:36.117234,6.199999999999999,86.7,6874.81,74.4,91168862,46018511,96.06,0,336,SRV002,api-server-01,ap-south-1,production,137187374.63935146,0.1488162344983088,-11.6,-0.2999999999999971,0.2850445103857567,0
2026-06-08T11:31:21.696076,78.9,94.5,7322.62,74.5,122950936,62658302,144.48,0,343,SRV005,worker-server-01,ap-south-1,development,185609239.3023159,0.7608465608465609,4.900000000000006,0.0,0.42,1
2026-06-08T11:14:25.371100,41.5,89.3,6997.93,74.4,91412052,46509678,137.01,0,337,SRV005,worker-server-01,ap-south-1,development,137921731.25031456,0.3820598006644518,2.299999999999997,0.7999999999999972,0.4053550295857988,0
2026-06-08T11:30:48.215012,58.3,88.5,7244.77,74.5,122792602,62211313,162.08,0,343,SRV002,api-server-01,ap-south-1,production,185003914.62728617,0.6877005347593582,10.5,-0.0999999999999943,0.4711627906976744,1
2026-06-08T11:17:31.333238,22.1,89.1,6980.7,74.4,92548569,47123637,914.95,0,337,SRV005,worker-server-01,ap-south-1,development,139672206.97746283,0.1564927857935627,-41.5,-0.3000000000000113,2.7069526627218936,0
2026-06-08T11:20:54.800941,14.600000000000001,95.4,7393.33,74.4,93381171,48119443,111.01,0,338,SRV003,database-server-01,us-east-1,production,141500614.32150733,0.2578616352201258,7.400000000000002,0.6000000000000085,0.3274631268436578,1
2026-06-08T11:32:45.770343,71.0,90.4,6771.26,74.5,123441047,64052264,103.9,0,344,SRV005,worker-server-01,ap-south-1,development,187493311.876113,0.8810068649885583,54.3,1.1000000000000083,0.3011594202898551,0
2026-06-08T11:13:42.280798,34.7,84.7,6872.73,74.4,91181185,46028794,119.4,0,336,SRV003,database-server-01,us-east-1,production,137209980.3302183,0.3235625704622322,15.5,0.0,0.3543026706231454,0
2026-06-08T11:32:33.174907,62.5,85.3,6605.03,74.5,123365416,63773682,163.49,0,343,SRV002,api-server-01,ap-south-1,production,187139099.91943207,0.6506447831184057,9.9,-2.0,0.4752616279069768,0
2026-06-08T11:30:56.609152,39.7,89.3,7229.7,74.5,122832024,62333146,163.84,0,343,SRV004,cache-server-01,eu-west-1,staging,185165169.3032687,0.4469453376205788,-29.599999999999994,-0.2000000000000028,0.4762790697674419,1
2026-06-08T11:15:39.510036,41.0,87.4,6691.67,74.4,92096755,46861913,87.54,0,338,SRV002,api-server-01,ap-south-1,production,138958666.01142406,0.4976851851851852,18.9,0.6000000000000085,0.2582300884955752,0
2026-06-08T11:31:55.088538,91.7,85.7,6872.24,74.5,123178364,62977072,121.51,0,344,SRV003,database-server-01,us-east-1,production,186155437.24247378,1.0901916572717023,28.700000000000003,5.6000000000000085,0.3522028985507247,1
2026-06-08T11:19:09.839761,37.6,87.7,7026.97,74.4,92961957,47494540,108.88,0,340,SRV001,web-server-01,ap-south-1,production,140456497.8210531,0.37045203969129,15.0,0.6000000000000085,0.3192961876832844,0
2026-06-08T11:18:57.564095,48.9,85.1,6979.52,74.4,92876622,47375778,108.62,0,340,SRV004,cache-server-01,eu-west-1,staging,140252400.68480605,0.4539400665926748,24.0,1.1999999999999886,0.3185337243401759,0
2026-06-08T11:32:16.388014,89.5,88.2,6757.16,74.5,123285575,63494984,162.12,0,343,SRV003,database-server-01,us-east-1,production,186780557.42776942,1.014908256880734,36.8,1.1000000000000083,0.4712790697674419,0
2026-06-08T11:20:48.656903,9.2,96.8,7352.82,74.4,93357570,48102662,89.49,0,338,SRV002,api-server-01,ap-south-1,production,141460231.02207336,0.1814345991561181,-15.2,0.0,0.2639823008849557,1
2026-06-08T11:31:30.217958,43.2,90.6,7332.95,74.5,122987424,62700565,172.29,0,343,SRV002,api-server-01,ap-south-1,production,185687990.98662555,0.5306553911205074,8.600000000000001,0.0,0.500843023255814,1
2026-06-08T11:19:40.789986,31.9,84.7,7030.91,74.4,93076684,47597455,140.35,0,339,SRV001,web-server-01,ap-south-1,production,140674138.02196378,0.2635060639470782,-2.1000000000000014,0.2999999999999971,0.4127941176470588,0
2026-06-08T11:15:51.919492,31.5,85.0,6734.82,74.4,92138355,46886226,217.94,0,338,SRV004,cache-server-01,eu-west-1,staging,139024579.43623284,0.3505747126436782,9.4,0.5,0.6428908554572271,0
2026-06-08T11:18:26.729159,9.2,85.6,6708.41,74.4,92742447,47266662,99.99,0,337,SRV004,cache-server-01,eu-west-1,staging,140009107.76638883,0.1986143187066974,-17.900000000000002,-0.1000000000000085,0.2958284023668638,0
2026-06-08T11:13:23.850596,30.0,89.6,7257.01,74.4,91132833,45994622,129.45,0,338,SRV005,worker-server-01,ap-south-1,development,137127453.47448584,0.3525641025641026,23.5,0.0999999999999943,0.3818584070796459,1
2026-06-08T11:13:17.694905,10.5,93.5,7245.87,74.4,91115694,45982198,103.63,0,337,SRV004,cache-server-01,eu-west-1,staging,137097892.3327942,0.1016042780748663,-38.4,0.5999999999999943,0.3065976331360946,1
2026-06-08T11:30:39.833669,93.9,89.9,7283.15,74.5,122741354,62111451,91.87,0,343,SRV005,worker-server-01,ap-south-1,development,184852806.84035376,1.053248136315229,52.900000000000006,-0.0999999999999943,0.2670639534883721,1
2026-06-08T11:16:16.602199,19.4,82.5,6777.17,74.4,92267654,46944309,92.35,0,336,SRV003,database-server-01,us-east-1,production,139211964.58501545,0.256,-4.700000000000003,0.0999999999999943,0.2740356083086053,0
2026-06-08T11:16:41.257898,25.6,89.5,6774.29,74.4,92336825,46994096,117.66,0,336,SRV002,api-server-01,ap-south-1,production,139330919.89793205,0.3611428571428571,-5.100000000000001,0.9000000000000057,0.3491394658753709,0
2026-06-08T11:14:06.934830,51.6,90.1,6823.69,74.4,91310075,46325200,124.7,0,337,SRV002,api-server-01,ap-south-1,production,137635276.71071106,0.5175936435868332,-6.699999999999996,-3.5,0.3689349112426036,0
2026-06-08T11:20:54.800941,20.6,95.4,7393.33,74.4,93381171,48119443,111.01,0,338,SRV003,database-server-01,us-east-1,production,141500612.23728183,0.2578616352201258,7.400000000000002,0.6000000000000085,0.3274631268436578,1
2026-06-08T11:15:27.144054,30.1,86.5,6624.39,74.4,92050410,46835498,141.2,0,338,SRV005,worker-server-01,ap-south-1,development,138885908.76171303,0.352046783625731,2.900000000000002,0.2999999999999971,0.4165191740412979,0
2026-06-08T11:13:42.280798,25.7,90.7,6872.73,74.4,91181185,46028794,119.4,0,336,SRV003,database-server-01,us-east-1,production,137209978.13652802,0.3235625704622322,15.5,0.0,0.3543026706231454,0
2026-06-08T11:20:11.792144,13.5,91.7,7266.76,74.4,93214699,47681568,111.08,0,337,SRV001,web-server-01,ap-south-1,production,140896266.48543692,0.1013874066168623,-14.1,0.1000000000000085,0.3286390532544379,1
2026-06-08T11:15:27.144054,36.1,87.5,6624.39,74.4,92050410,46835498,141.2,0,338,SRV005,worker-server-01,ap-south-1,development,138885908.7907947,0.352046783625731,2.900000000000002,0.2999999999999971,0.4165191740412979,0
2026-06-08T11:14:37.650710,17.6,92.8,7117.37,74.4,91443684,46531894,105.38,0,336,SRV002,api-server-01,ap-south-1,production,137975579.70511222,0.1917211328976035,-26.1,-0.7999999999999972,0.312700296735905,1
2026-06-08T11:14:50.020526,60.3,90.6,7178.71,74.4,91535975,46573727,111.33,0,336,SRV004,cache-server-01,eu-west-1,staging,138109700.17711356,0.6727861771058316,31.6,0.0999999999999943,0.3303560830860534,1
2026-06-08T11:31:55.088538,91.7,82.7,6872.24,74.5,123178364,62977072,121.51,0,344,SRV003,database-server-01,us-east-1,production,186155437.68968996,1.0901916572717023,28.700000000000003,5.6000000000000085,0.3522028985507247,1
2026-06-08T11:15:51.919492,23.5,87.0,6734.82,74.4,92138355,46886226,217.94,0,338,SRV004,cache-server-01,eu-west-1,staging,139024580.30364352,0.3505747126436782,9.4,0.5,0.6428908554572271,0
2026-06-08T11:16:41.257898,27.6,85.5,6774.29,74.4,92336825,46994096,117.66,0,336,SRV002,api-server-01,ap-south-1,production,139330921.4514191,0.3611428571428571,-5.100000000000001,0.9000000000000057,0.3491394658753709,0
2026-06-08T11:31:21.696076,69.9,91.5,7322.62,74.5,122950936,62658302,144.48,0,343,SRV005,worker-server-01,ap-south-1,development,185609239.70505115,0.7608465608465609,4.900000000000006,0.0,0.42,1
2026-06-08T11:32:49.966233,56.3,81.4,6767.8,74.5,123461918,64134536,157.49,0,344,SRV001,web-server-01,ap-south-1,production,187596453.80933577,0.5411899313501144,-29.700000000000003,0.0,0.4564927536231884,0
2026-06-08T11:30:56.609152,41.7,92.3,7229.7,74.5,122832024,62333146,163.84,0,343,SRV004,cache-server-01,eu-west-1,staging,185165169.37206954,0.4469453376205788,-29.599999999999994,-0.2000000000000028,0.4762790697674419,1
2026-06-08T11:18:39.120576,37.3,86.5,6855.0,74.4,92805699,47321315,113.83,0,342,SRV001,web-server-01,ap-south-1,production,140127015.70925963,0.4440677966101695,22.2,0.4000000000000057,0.331865889212828,0
2026-06-08T11:14:19.203948,26.200000000000003,92.5,6932.37,74.4,91398989,46499361,78.44,0,337,SRV004,cache-server-01,eu-west-1,staging,137898348.61232644,0.3597765363128491,-36.6,-0.7000000000000028,0.2320710059171597,0
2026-06-08T11:14:37.650710,25.6,92.8,7117.37,74.4,91443684,46531894,105.38,0,336,SRV002,api-server-01,ap-south-1,production,137975578.7626581,0.1917211328976035,-26.1,-0.7999999999999972,0.312700296735905,1
2026-06-08T11:13:11.540021,39.9,90.9,7200.05,74.4,91098973,45970633,170.59,0,337,SRV003,database-server-01,us-east-1,production,137069605.98479974,0.5156081808396125,21.5,0.9000000000000057,0.5047041420118343,1
2026-06-08T11:31:09.110406,75.4,90.9,7280.88,74.5,122891188,62493768,78.34,0,343,SRV002,api-server-01,ap-south-1,production,185384956.26498517,0.7284345047923323,29.10000000000001,0.0,0.2277325581395348,1
2026-06-08T11:17:18.223309,15.5,84.4,6615.88,74.4,92502200,47075516,116.07,0,335,SRV003,database-server-01,us-east-1,production,139577714.84311077,0.1814988290398126,-3.3999999999999986,0.3000000000000113,0.3454464285714285,0
2026-06-08T11:16:10.460365,23.1,81.4,6769.83,74.4,92224651,46927105,138.78,0,336,SRV002,api-server-01,ap-south-1,production,139151754.04974166,0.3100686498855835,-8.600000000000001,0.3000000000000113,0.4118100890207715,0
2026-06-08T11:16:10.460365,19.1,84.4,6769.83,74.4,92224651,46927105,138.78,0,336,SRV002,api-server-01,ap-south-1,production,139151754.9558872,0.3100686498855835,-8.600000000000001,0.3000000000000113,0.4118100890207715,0
2026-06-08T11:14:56.193454,28.4,93.4,7080.66,74.4,91710325,46684108,117.15,0,336,SRV005,worker-server-01,ap-south-1,development,138394434.47818953,0.387308533916849,-26.9,-1.1999999999999886,0.3476261127596439,1
2026-06-08T11:15:45.664174,23.1,87.5,6697.25,74.4,92114735,46873976,122.21,0,338,SRV003,database-server-01,us-east-1,production,138988709.4575625,0.2439306358381503,-21.9,0.0999999999999943,0.3605014749262537,0
2026-06-08T11:14:37.650710,10.600000000000001,94.8,7117.37,74.4,91443684,46531894,105.38,0,336,SRV002,api-server-01,ap-south-1,production,137975577.6121907,0.1917211328976035,-26.1,-0.7999999999999972,0.312700296735905,1
2026-06-08T11:13:05.314616,17.4,88.0,7129.16,74.4,91071166,45946253,136.55,0,337,SRV002,api-server-01,ap-south-1,production,137017417.86220765,0.2869565217391304,-22.200000000000003,0.4000000000000057,0.4039940828402367,1
2026-06-08T11:18:26.729159,26.2,83.6,6708.41,74.4,92742447,47266662,99.99,0,337,SRV004,cache-server-01,eu-west-1,staging,140009108.00534648,0.1986143187066974,-17.900000000000002,-0.1000000000000085,0.2958284023668638,0
2026-06-08T11:18:20.585453,40.1,81.7,6712.98,74.4,92721960,47255427,113.42,0,337,SRV003,database-server-01,us-east-1,production,139977385.17793834,0.4048442906574394,26.3,-3.200000000000003,0.3355621301775148,0
2026-06-08T11:32:54.164046,65.9,90.4,6766.25,74.5,123480415,64243303,158.18,0,345,SRV002,api-server-01,ap-south-1,production,187723719.06795353,0.6739130434782609,11.6,0.0,0.4571676300578035,0
2026-06-08T11:13:29.993599,15.8,92.0,6898.87,74.4,91152075,46006314,108.48,0,337,SRV001,web-server-01,ap-south-1,production,137158389.98909995,0.2786516853932584,-8.2,-4.599999999999994,0.3209467455621302,0
2026-06-08T11:31:09.110406,67.4,89.9,7280.88,74.5,122891188,62493768,78.34,0,343,SRV002,api-server-01,ap-south-1,production,185384956.14210102,0.7284345047923323,29.10000000000001,0.0,0.2277325581395348,1
2026-06-08T11:16:10.460365,30.1,89.4,6769.83,74.4,92224651,46927105,138.78,0,336,SRV002,api-server-01,ap-south-1,production,139151754.5138012,0.3100686498855835,-8.600000000000001,0.3000000000000113,0.4118100890207715,0
2026-06-08T11:19:34.620600,17.0,91.4,7003.91,74.4,93056139,47585621,100.31,0,339,SRV005,worker-server-01,ap-south-1,development,140641761.0896162,0.2876106194690265,-9.6,-0.5999999999999943,0.2950294117647059,0
2026-06-08T11:19:28.479307,30.6,91.0,7051.77,74.4,93026812,47557716,170.71,0,340,SRV004,cache-server-01,eu-west-1,staging,140584529.59807488,0.3912087912087912,24.1,0.0999999999999943,0.5006158357771261,0
2026-06-08T11:32:58.362077,96.0,85.6,6708.72,74.5,123512584,64323053,166.94,0,344,SRV003,database-server-01,us-east-1,production,187835637.9027597,1.0969976905311778,36.1,-0.8000000000000114,0.4838840579710144,1
2026-06-08T11:33:23.564465,23.9,88.6,6783.65,74.5,123649803,64554328,153.52,0,344,SRV004,cache-server-01,eu-west-1,staging,188204130.26215923,0.341324200913242,-61.00000000000001,0.0999999999999943,0.4449855072463768,0
2026-06-08T11:30:44.012491,55.8,92.6,7252.98,74.5,122762316,62172183,158.09,0,342,SRV001,web-server-01,ap-south-1,production,184934500.51391605,0.5747863247863247,-45.10000000000001,-0.3000000000000113,0.4609037900874635,1
2026-06-08T11:19:16.006900,23.6,90.7,7030.89,74.4,92981258,47509532,126.31,0,340,SRV002,api-server-01,ap-south-1,production,140490789.18209085,0.2160970231532525,-14.0,0.0,0.3704105571847507,0
2026-06-08T11:19:34.620600,27.0,87.4,7003.91,74.4,93056139,47585621,100.31,0,339,SRV005,worker-server-01,ap-south-1,development,140641761.6033807,0.2876106194690265,-9.6,-0.5999999999999943,0.2950294117647059,0
2026-06-08T11:15:27.144054,23.1,87.5,6624.39,74.4,92050410,46835498,141.2,0,338,SRV005,worker-server-01,ap-south-1,development,138885907.31218848,0.352046783625731,2.900000000000002,0.2999999999999971,0.4165191740412979,0
2026-06-08T11:15:08.686774,47.8,88.0,7284.44,74.4,91819835,46729666,113.22,0,338,SRV002,api-server-01,ap-south-1,production,138549502.7616852,0.5723404255319149,-28.200000000000003,2.200000000000003,0.3339823008849557,1
2026-06-08T11:18:02.152872,3.5,83.9,6966.63,74.4,92659485,47210974,205.53,0,338,SRV005,worker-server-01,ap-south-1,development,139870460.14540437,0.0723025583982202,-11.8,-1.0999999999999943,0.606283185840708,0
2026-06-08T11:19:59.504498,50.9,94.6,7257.89,74.4,93162595,47647329,197.47,0,339,SRV004,cache-server-01,eu-west-1,staging,140809924.1250702,0.4583333333333333,1.0,2.799999999999997,0.5807941176470588,1
2026-06-08T11:15:20.974637,29.2,80.2,6594.36,74.4,92011208,46820800,110.81,0,338,SRV004,cache-server-01,eu-west-1,staging,138832006.42776987,0.3192488262910798,-15.8,-4.399999999999992,0.3268731563421829,0
2026-06-08T11:31:00.806140,86.2,97.2,7301.48,74.5,122850757,62388746,110.34,0,345,SRV005,worker-server-01,ap-south-1,development,185239503.75428241,0.851380042462845,38.5,0.9000000000000057,0.3189017341040462,1
2026-06-08T11:32:12.077588,53.7,88.1,6665.66,74.5,123260520,63352172,154.57,0,344,SRV002,api-server-01,ap-south-1,production,186612690.59590822,0.6004645760743322,-2.0999999999999943,-0.9000000000000057,0.4480289855072463,0
2026-06-08T11:13:42.280798,30.7,91.7,6872.73,74.4,91181185,46028794,119.4,0,336,SRV003,database-server-01,us-east-1,production,137209978.90013,0.3235625704622322,15.5,0.0,0.3543026706231454,0
2026-06-08T11:33:02.565085,17.0,89.0,6738.93,74.5,123530867,64397800,136.53,0,344,SRV004,cache-server-01,eu-west-1,staging,187928666.76700658,0.2988505747126437,-69.0,0.4000000000000057,0.3957391304347826,0
2026-06-08T11:18:14.441285,1.8000000000000007,90.9,6963.88,74.4,92702808,47244587,101.36,0,337,SRV002,api-server-01,ap-south-1,production,139947394.7625257,0.0978865406006674,-8.2,0.7000000000000028,0.2998816568047337,0
2026-06-08T11:18:08.298829,11.0,83.2,6913.36,74.4,92686497,47231295,100.68,0,337,SRV001,web-server-01,ap-south-1,production,139917790.30487332,0.1905829596412556,10.5,-0.7000000000000028,0.2978698224852071,0
2026-06-08T11:19:53.257765,32.9,89.8,7038.45,74.4,93136085,47629083,149.86,0,339,SRV003,database-server-01,us-east-1,production,140765168.12502056,0.461453744493392,3.699999999999996,0.0,0.440764705882353,0
2026-06-08T11:14:56.193454,27.4,94.4,7080.66,74.4,91710325,46684108,117.15,0,336,SRV005,worker-server-01,ap-south-1,development,138394431.7593515,0.387308533916849,-26.9,-1.1999999999999886,0.3476261127596439,1
2026-06-08T11:18:51.408384,16.9,90.9,6889.67,74.4,92847790,47350793,97.71,0,340,SRV003,database-server-01,us-east-1,production,140198581.84155026,0.1901012373453318,-15.200000000000005,0.2000000000000028,0.2865395894428152,0
2026-06-08T11:17:37.474660,31.0,90.5,7014.91,74.4,92582628,47155186,102.45,0,337,SRV001,web-server-01,ap-south-1,production,139737814.37473872,0.3093922651933701,13.9,0.4000000000000057,0.3031065088757396,0
2026-06-08T11:30:52.409914,75.3,87.5,7246.98,74.5,122810789,62233168,158.48,0,343,SRV003,database-server-01,us-east-1,production,185043956.25957626,0.7625668449197861,7.0,0.0,0.4606976744186046,1
2026-06-08T11:20:11.792144,11.5,93.7,7266.76,74.4,93214699,47681568,111.08,0,337,SRV001,web-server-01,ap-south-1,production,140896267.0700938,0.1013874066168623,-14.1,0.1000000000000085,0.3286390532544379,1
2026-06-08T11:13:54.662803,22.6,93.0,6971.2,74.4,91218270,46067689,202.41,0,336,SRV005,worker-server-01,ap-south-1,development,137285960.19567668,0.1511111111111111,-12.2,0.4000000000000057,0.6006231454005935,0
2026-06-08T11:31:38.415692,85.8,79.6,6629.71,74.5,123077280,62838072,60.56,0,343,SRV004,cache-server-01,eu-west-1,staging,185915350.4990125,0.897196261682243,-16.10000000000001,-10.100000000000009,0.176046511627907,0
2026-06-08T11:18:45.282146,34.1,91.7,6871.71,74.4,92822712,47332528,124.19,0,340,SRV002,api-server-01,ap-south-1,production,140155241.4756415,0.3618940248027057,-7.199999999999996,0.2000000000000028,0.3641935483870968,0
2026-06-08T11:31:42.532883,90.9,79.0,6425.05,74.5,123100787,62875623,57.28,0,344,SRV005,worker-server-01,ap-south-1,development,185976411.64146924,1.1674698795180725,20.10000000000001,-2.5999999999999943,0.1660289855072463,1
2026-06-08T11:18:57.564095,35.9,93.1,6979.52,74.4,92876622,47375778,108.62,0,340,SRV004,cache-server-01,eu-west-1,staging,140252398.20702115,0.4539400665926748,24.0,1.1999999999999886,0.3185337243401759,0
2026-06-08T11:31:34.311471,85.9,89.7,7422.15,74.5,123034136,62791362,67.0,0,343,SRV003,database-server-01,us-east-1,production,185825498.00338057,0.9707419017763844,42.7,1.1000000000000083,0.1947674418604651,1
2026-06-08T11:32:28.975147,36.6,89.3,6765.18,74.5,123347407,63679753,126.22,0,343,SRV001,web-server-01,ap-south-1,production,187027161.23874992,0.5223367697594502,-15.799999999999995,0.0,0.3669186046511627,0
2026-06-08T11:18:57.564095,43.9,90.1,6979.52,74.4,92876622,47375778,108.62,0,340,SRV004,cache-server-01,eu-west-1,staging,140252399.21143892,0.4539400665926748,24.0,1.1999999999999886,0.3185337243401759,0
2026-06-08T11:31:59.294847,84.0,87.7,6560.95,74.5,123197071,63063170,177.82,0,344,SRV004,cache-server-01,eu-west-1,staging,186260242.81277272,0.9090909090909092,-19.700000000000003,-4.0,0.5154202898550725,0
2026-06-08T11:19:22.263984,5.5,89.9,7041.53,74.4,93009124,47546089,220.92,0,340,SRV003,database-server-01,us-east-1,production,140555212.58986565,0.1265126512651265,-8.100000000000001,0.2000000000000028,0.6478592375366569,0
2026-06-08T11:32:03.675473,59.7,80.8,6726.21,74.5,123217811,63163739,130.41,0,344,SRV005,worker-server-01,ap-south-1,development,186381551.08104345,0.7684331797235023,-10.299999999999995,2.0999999999999943,0.378,0
2026-06-08T11:31:13.299427,89.2,95.3,7313.95,74.5,122914542,62570882,163.12,0,343,SRV003,database-server-01,us-east-1,production,185485423.6268395,0.914103923647932,17.799999999999997,0.3999999999999915,0.4741860465116279,1
2026-06-08T11:33:02.565085,23.0,81.0,6738.93,74.5,123530867,64397800,136.53,0,344,SRV004,cache-server-01,eu-west-1,staging,187928665.9572192,0.2988505747126437,-69.0,0.4000000000000057,0.3957391304347826,0
2026-06-08T11:13:11.540021,50.9,90.9,7200.05,74.4,91098973,45970633,170.59,0,337,SRV003,database-server-01,us-east-1,production,137069607.51099154,0.5156081808396125,21.5,0.9000000000000057,0.5047041420118343,1
2026-06-08T11:33:15.173880,38.8,90.1,6748.42,74.5,123596304,64482183,174.88,0,344,SRV002,api-server-01,ap-south-1,production,188078486.94540143,0.5143513203214696,-29.8,-0.3000000000000113,0.5068985507246376,0
2026-06-08T11:31:09.110406,65.4,92.9,7280.88,74.5,122891188,62493768,78.34,0,343,SRV002,api-server-01,ap-south-1,production,185384957.4182139,0.7284345047923323,29.10000000000001,0.0,0.2277325581395348,1
2026-06-08T11:12:59.149714,40.6,92.6,7100.05,74.4,91043804,45926142,147.91,0,335,SRV001,web-server-01,ap-south-1,production,136969946.5215032,0.5305676855895197,0.0,0.0,0.4402083333333333,1
2026-06-08T11:19:09.839761,41.6,93.7,7026.97,74.4,92961957,47494540,108.88,0,340,SRV001,web-server-01,ap-south-1,production,140456497.8862054,0.37045203969129,15.0,0.6000000000000085,0.3192961876832844,0
2026-06-08T11:19:03.695792,18.6,86.1,6977.82,74.4,92903185,47472636,91.91,0,340,SRV005,worker-server-01,ap-south-1,development,140375821.57311484,0.2064372918978912,-22.3,0.0,0.2695307917888563,0
2026-06-08T11:19:47.035267,39.2,88.8,7034.85,74.4,93098837,47614060,202.01,0,339,SRV002,api-server-01,ap-south-1,production,140712895.67885533,0.420704845814978,14.300000000000004,0.0999999999999943,0.5941470588235294,0
2026-06-08T11:17:37.474660,35.0,85.5,7014.91,74.4,92582628,47155186,102.45,0,337,SRV001,web-server-01,ap-south-1,production,139737814.6758267,0.3093922651933701,13.9,0.4000000000000057,0.3031065088757396,0
2026-06-08T11:13:54.662803,20.6,87.0,6971.2,74.4,91218270,46067689,202.41,0,336,SRV005,worker-server-01,ap-south-1,development,137285960.18877035,0.1511111111111111,-12.2,0.4000000000000057,0.6006231454005935,0
2026-06-08T11:16:10.460365,31.1,86.4,6769.83,74.4,92224651,46927105,138.78,0,336,SRV002,api-server-01,ap-south-1,production,139151755.4965442,0.3100686498855835,-8.600000000000001,0.3000000000000113,0.4118100890207715,0
2026-06-08T11:20:17.947455,16.6,97.1,7296.84,74.4,93232627,47692382,109.12,0,337,SRV002,api-server-01,ap-south-1,production,140925010.8383244,0.155154091392136,5.1,0.3999999999999915,0.3228402366863905,1
2026-06-08T11:15:58.145405,25.5,81.7,6790.75,74.4,92181695,46902466,182.86,0,338,SRV005,worker-server-01,ap-south-1,development,139084159.5956437,0.2223489167616875,-11.0,0.7000000000000028,0.5394100294985251,0
2026-06-08T11:31:38.415692,85.8,88.6,6629.71,74.5,123077280,62838072,60.56,0,343,SRV004,cache-server-01,eu-west-1,staging,185915351.8456897,0.897196261682243,-16.10000000000001,-10.100000000000009,0.176046511627907,0
2026-06-08T11:17:49.762560,11.9,88.9,7048.01,74.4,92623122,47183412,107.32,0,338,SRV003,database-server-01,us-east-1,production,139806534.90110624,0.1309130913091309,-4.0,0.5,0.3165781710914454,0
2026-06-08T11:19:22.263984,11.5,93.9,7041.53,74.4,93009124,47546089,220.92,0,340,SRV003,database-server-01,us-east-1,production,140555211.11253163,0.1265126512651265,-8.100000000000001,0.2000000000000028,0.6478592375366569,0
2026-06-08T11:31:21.696076,63.900000000000006,90.5,7322.62,74.5,122950936,62658302,144.48,0,343,SRV005,worker-server-01,ap-south-1,development,185609237.96961892,0.7608465608465609,4.900000000000006,0.0,0.42,1
2026-06-08T11:32:24.800675,53.4,87.3,6765.98,74.5,123324938,63583381,161.43,0,343,SRV005,worker-server-01,ap-south-1,development,186908320.8939692,0.7033218785796106,8.699999999999996,0.0,0.4692732558139535,0
2026-06-08T11:33:15.173880,46.8,81.1,6748.42,74.5,123596304,64482183,174.88,0,344,SRV002,api-server-01,ap-south-1,production,188078485.478303,0.5143513203214696,-29.8,-0.3000000000000113,0.5068985507246376,0
2026-06-08T11:31:25.907382,34.6,97.6,7332.55,74.5,122971678,62676994,180.05,0,343,SRV001,web-server-01,ap-south-1,production,185648671.67471606,0.4397463002114165,-30.300000000000004,0.0999999999999943,0.5234011627906977,1
2026-06-08T11:31:59.294847,81.0,80.7,6560.95,74.5,123197071,63063170,177.82,0,344,SRV004,cache-server-01,eu-west-1,staging,186260242.1175904,0.9090909090909092,-19.700000000000003,-4.0,0.5154202898550725,0
